id,class,sentence
3490;"sadness";" social situation at the pub a close friend of years told the group around us of advances i had made"
3491;"disgust";" a drunk walked out in front of a car at night both lower legs were broken his shoe was thrown about yards after the accident"
3492;"shame";" my father died years ago months after my mother died i Feld my sister was responsible for his death in that she hadnt loved him i felt ashamed for myself and for my family"
3493;"guilt";" my grandmother wanted me to help her i was driving a tractor pulling a dead branch off a tree i told her she didnt respect me"
3494;"joy";" hearing my girlfriend accept my offer of marriage"
3495;"fear";" canoeing across harbour in winds knots and rising seas"
3496;"anger";" brother continually interrupting while i was talking on the telephone"
3497;"sadness";" hearing of the death of a friend who had been skiing"
3498;"disgust";" flicking through a magazine showing pictures of homosexual men committing various acts"
3499;"shame";" being caught by parents in a compromising situation with girlfriend"
3500;"guilt";" describing to mother how a hole in the wall had appeared while i was babysitting"
3501;"joy";" when i found out i had passed all of my university exams"
3502;"fear";" almost crashing into the back of a car while driving along the motorway on my motorcycle"
3503;"anger";" when my girlfriend of two years told me it was all over"
3504;"sadness";" a person i really like left for overseas for a few months i had hoped to go out with her soon"
3505;"disgust";" i deliberately avoided a person who i wanted to hurt and who wanted to talk to me"
3506;"shame";" i passed on some gossip that was untrue and cause two friends to have a fight who were already experiencing difficulties with each other"
3507;"guilt";" missing lectures and avoiding university work for no reason when it had to be done"
3508;"joy";" when i received my he accredited as i was totally unexpecting it and i was so happy"
3509;"fear";" i went to see a movie and i went with a friend it was really frightening and it made me stop and think about the world around me and what it is really like out there i was frightened all that night"
3510;"anger";" when my flatmate put me down because she thought she was better than me or she felt she was"
3511;"sadness";" when a very close friend of mine went into hospital for a major operation and i couldnt see her for a while as i was not a relative she had no relatives in NZ"
